workerid	packageName	permission	purpose	label	READ_PHONE_STATE	ACCESS_FINE_LOCATION	GET_ACCOUNTS	CAMERA	READ_CONTACTS	RECORD_AUDIO	SEND_SMS	ACCESS_COARSE_LOCATION	BLUETOOTH	MANAGE_ACCOUNTS	AUTHENTICATE_ACCOUNTS	userID	appID	permissionID
A3G00Q5JV2BE5G	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	1	0.766666666667	0.172413793103	1.0	0.837837837838	0.767441860465	0.828571428571	0.677419354839	0.714285714286	0.818181818182	0.8	1.0	1.27850877193	0.133333333333	-0.0950006560819
A4J4GGMKJ68L0	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	0	-1.0	-0.6	1.0	0.52	0.515151515152	0.714285714286	-0.4	-0.666666666667	1.0	1.0	1.0	0.229885057471	0.133333333333	-0.0950006560819
A21753FQKCM5DQ	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	0	-0.40206185567	0.35	0.478260869565	-0.2	0.6	0.481481481481	0.2	-0.230769230769	-0.454545454545	0.6	0.857142857143	0.176829268293	0.133333333333	-0.0950006560819
A4SC8G0149GEG	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	1	0.851851851852	1.0	1.0	0.818181818182	0.833333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.7358490566	0.133333333333	-0.0950006560819
A646R8SV0S04Y	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	0	-0.866666666667	0.307692307692	0.5	0.909090909091	0.714285714286	0.583333333333	0.8	1.0	1.0	0.8	0.857142857143	0.392307692308	0.133333333333	-0.0950006560819
AVX3SWFMBEPMZ	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	0	-0.745454545455	-0.0666666666667	0.906976744186	0.916666666667	0.4375	1.0	-0.2	0.333333333333	0.6	1.0	1.0	0.607843137255	0.133333333333	-0.0950006560819
AKLV0WIZZ356X	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	1	0.944444444444	0.714285714286	1.0	0.92	1.0	1.0	0.6	1.0	1.0	1.0	1.0	1.41319444444	0.133333333333	-0.0950006560819
A1IA4CST74I1Q8	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	0	-0.75	-0.733333333333	0.571428571429	0.666666666667	0.0909090909091	0.904761904762	0.0	-0.666666666667	0.0909090909091	1.0	0.857142857143	0.0155642023346	0.133333333333	-0.0950006560819
A166A2M31CW2C7	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	1	0.80487804878	0.130434782609	1.0	0.384615384615	-0.333333333333	0.636363636364	-0.428571428571	0.6	0.333333333333	1.0	1.0	0.871794871795	0.133333333333	-0.0950006560819
A3OQAXU3STYCI9	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	0	-0.36	1.0	0.777777777778	1.0	0.9	1.0	1.0	1.0	1.0	1.0	0.777777777778	1.50675675676	0.133333333333	-0.0950006560819
A73ITJ4GZGQBI	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	0	-0.172413793103	1.0	0.8	1.0	-0.272727272727	1.0	1.0	1.0	1.0	1.0	0.0	0.578947368421	0.133333333333	-0.0950006560819
A2QD7QFGCUNF5N	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	0	-0.512195121951	-0.333333333333	0.304347826087	0.611111111111	0.135135135135	0.416666666667	-0.266666666667	-0.176470588235	0.5	0.777777777778	0.647058823529	0.14247311828	0.133333333333	-0.0950006560819
A3GK90X2QOFR53	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	0	-0.724137931034	-0.428571428571	0.794871794872	0.724137931034	0.357142857143	0.8	-0.142857142857	-0.666666666667	0.714285714286	0.111111111111	-0.764705882353	0.030534351145	0.133333333333	-0.0950006560819
ADJ9I7ZBFYFH7	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	1	0.714285714286	0.411764705882	0.571428571429	0.777777777778	0.75	0.777777777778	-0.5	1.0	1.0	1.0	0.5	1.11304347826	0.133333333333	-0.0950006560819
A9QYAH5BONH1W	com.kfactormedia.mycalendarmobile	READ_PHONE_STATE	INTERNAL	0	-0.641379310345	-0.723076923077	-0.88679245283	0.51724137931	-1.0	-0.8	-0.935483870968	-0.818181818182	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.133333333333	-0.0950006560819
A2QD7QFGCUNF5N	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	-0.512195121951	-0.333333333333	0.304347826087	0.611111111111	0.135135135135	0.416666666667	-0.266666666667	-0.176470588235	0.5	0.777777777778	0.647058823529	0.14247311828	0.133333333333	0.689361702128
A1LJKHC0NH9TIX	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	0	-0.0322580645161	-0.384615384615	-0.333333333333	-0.454545454545	-1.0	0.142857142857	0.2	-1.0	-0.333333333333	1.0	0.0	-0.44	0.133333333333	0.689361702128
A166A2M31CW2C7	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	0.80487804878	0.130434782609	1.0	0.384615384615	-0.333333333333	0.636363636364	-0.428571428571	0.6	0.333333333333	1.0	1.0	0.871794871795	0.133333333333	0.689361702128
A340DZFTU1OSQQ	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	0.815789473684	1.0	0.875	0.833333333333	1.0	0.933333333333	1.0	1.0	0.809523809524	1.0	1.0	0.914209115282	0.133333333333	0.689361702128
A4SC8G0149GEG	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	0.851851851852	1.0	1.0	0.818181818182	0.833333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.7358490566	0.133333333333	0.689361702128
A1CUTEZJIWM0UU	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	0	-0.72972972973	0.166666666667	-0.142857142857	1.0	0.636363636364	0.454545454545	0.333333333333	0.0	1.0	-0.25	-1.0	-0.280991735537	0.133333333333	0.689361702128
A167HNWLG22UFD	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	0	-0.243243243243	-0.173913043478	-0.755102040816	0.666666666667	-0.487179487179	0.310344827586	0.4	0.285714285714	0.142857142857	0.157894736842	-0.368421052632	-0.154255319149	0.133333333333	0.689361702128
A1IA4CST74I1Q8	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	-0.75	-0.733333333333	0.571428571429	0.666666666667	0.0909090909091	0.904761904762	0.0	-0.666666666667	0.0909090909091	1.0	0.857142857143	0.0155642023346	0.133333333333	0.689361702128
A3G00Q5JV2BE5G	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	0.766666666667	0.172413793103	1.0	0.837837837838	0.767441860465	0.828571428571	0.677419354839	0.714285714286	0.818181818182	0.8	1.0	1.27850877193	0.133333333333	0.689361702128
A4J4GGMKJ68L0	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	-1.0	-0.6	1.0	0.52	0.515151515152	0.714285714286	-0.4	-0.666666666667	1.0	1.0	1.0	0.229885057471	0.133333333333	0.689361702128
AKLV0WIZZ356X	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	0.944444444444	0.714285714286	1.0	0.92	1.0	1.0	0.6	1.0	1.0	1.0	1.0	1.41319444444	0.133333333333	0.689361702128
A21753FQKCM5DQ	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	-0.40206185567	0.35	0.478260869565	-0.2	0.6	0.481481481481	0.2	-0.230769230769	-0.454545454545	0.6	0.857142857143	0.176829268293	0.133333333333	0.689361702128
A646R8SV0S04Y	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	0	-0.866666666667	0.307692307692	0.5	0.909090909091	0.714285714286	0.583333333333	0.8	1.0	1.0	0.8	0.857142857143	0.392307692308	0.133333333333	0.689361702128
A2VWG0L5JHOBWN	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	0.5	0.333333333333	0.8	0.777777777778	0.0	1.0	0.2	0.0	1.0	1.0	-0.666666666667	0.5	0.133333333333	0.689361702128
AVX3SWFMBEPMZ	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	-0.745454545455	-0.0666666666667	0.906976744186	0.916666666667	0.4375	1.0	-0.2	0.333333333333	0.6	1.0	1.0	0.607843137255	0.133333333333	0.689361702128
AR7DGMRC1N0AV	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	-0.301587301587	0.0	0.68	1.0	0.636363636364	0.0	0.0909090909091	0.0909090909091	-0.2	1.0	1.0	0.351351351351	0.133333333333	0.689361702128
A9QYAH5BONH1W	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	0	-0.641379310345	-0.723076923077	-0.88679245283	0.51724137931	-1.0	-0.8	-0.935483870968	-0.818181818182	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.133333333333	0.689361702128
A1TH8X83SGT5ZE	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	-0.257142857143	0.7	1.0	1.0	0.272727272727	1.0	0.0	1.0	1.0	1.0	1.0	0.925	0.133333333333	0.689361702128
A2ENYOW9BFZWZ8	com.kfactormedia.mycalendarmobile	GET_ACCOUNTS	INTERNAL	1	0.882352941176	0.111111111111	1.0	0.75	1.0	1.0	-0.142857142857	-0.333333333333	1.0	1.0	-1.0	1.15730337079	0.133333333333	0.689361702128
A2BLIB4GCCK3J5	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	0	-0.526315789474	-0.393939393939	0.4	0.1	0.214285714286	0.809523809524	-0.454545454545	-0.4	0.636363636364	1.0	0.5	-0.0111111111111	0.101351351351	0.0398606811146
A166A2M31CW2C7	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	0.80487804878	0.130434782609	1.0	0.384615384615	-0.333333333333	0.636363636364	-0.428571428571	0.6	0.333333333333	1.0	1.0	0.871794871795	0.101351351351	0.0398606811146
AN6WT1D6EQ8V5	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	0.8	1.0	0.714285714286	0.714285714286	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.40350877193	0.101351351351	0.0398606811146
AVX3SWFMBEPMZ	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	-0.745454545455	-0.0666666666667	0.906976744186	0.916666666667	0.4375	1.0	-0.2	0.333333333333	0.6	1.0	1.0	0.607843137255	0.101351351351	0.0398606811146
A646R8SV0S04Y	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	-0.866666666667	0.307692307692	0.5	0.909090909091	0.714285714286	0.583333333333	0.8	1.0	1.0	0.8	0.857142857143	0.392307692308	0.101351351351	0.0398606811146
A340DZFTU1OSQQ	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	0.815789473684	1.0	0.875	0.833333333333	1.0	0.933333333333	1.0	1.0	0.809523809524	1.0	1.0	0.914209115282	0.101351351351	0.0398606811146
A3G00Q5JV2BE5G	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	0.766666666667	0.172413793103	1.0	0.837837837838	0.767441860465	0.828571428571	0.677419354839	0.714285714286	0.818181818182	0.8	1.0	1.27850877193	0.101351351351	0.0398606811146
A2RRDATXKQ8HHC	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	0	-0.581395348837	-0.454545454545	0.692307692308	0.2	0.5	0.111111111111	-0.333333333333	-0.666666666667	1.0	1.0	0.333333333333	-0.0803571428571	0.101351351351	0.0398606811146
A21753FQKCM5DQ	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	-0.40206185567	0.35	0.478260869565	-0.2	0.6	0.481481481481	0.2	-0.230769230769	-0.454545454545	0.6	0.857142857143	0.176829268293	0.101351351351	0.0398606811146
A1TH8X83SGT5ZE	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	-0.257142857143	0.7	1.0	1.0	0.272727272727	1.0	0.0	1.0	1.0	1.0	1.0	0.925	0.101351351351	0.0398606811146
A4J4GGMKJ68L0	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	0	-1.0	-0.6	1.0	0.52	0.515151515152	0.714285714286	-0.4	-0.666666666667	1.0	1.0	1.0	0.229885057471	0.101351351351	0.0398606811146
A1IA4CST74I1Q8	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	0	-0.75	-0.733333333333	0.571428571429	0.666666666667	0.0909090909091	0.904761904762	0.0	-0.666666666667	0.0909090909091	1.0	0.857142857143	0.0155642023346	0.101351351351	0.0398606811146
A3HLCR4YCHJWBI	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	0.939393939394	1.0	0.925925925926	1.0	0.913043478261	0.714285714286	1.0	1.0	1.0	1.0	1.0	1.28301886792	0.101351351351	0.0398606811146
AKLV0WIZZ356X	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	0.944444444444	0.714285714286	1.0	0.92	1.0	1.0	0.6	1.0	1.0	1.0	1.0	1.41319444444	0.101351351351	0.0398606811146
A2QD7QFGCUNF5N	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	0	-0.512195121951	-0.333333333333	0.304347826087	0.611111111111	0.135135135135	0.416666666667	-0.266666666667	-0.176470588235	0.5	0.777777777778	0.647058823529	0.14247311828	0.101351351351	0.0398606811146
A2ENYOW9BFZWZ8	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	0	0.882352941176	0.111111111111	1.0	0.75	1.0	1.0	-0.142857142857	-0.333333333333	1.0	1.0	-1.0	1.15730337079	0.101351351351	0.0398606811146
A9QYAH5BONH1W	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	0	-0.641379310345	-0.723076923077	-0.88679245283	0.51724137931	-1.0	-0.8	-0.935483870968	-0.818181818182	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.101351351351	0.0398606811146
AR7DGMRC1N0AV	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	-0.301587301587	0.0	0.68	1.0	0.636363636364	0.0	0.0909090909091	0.0909090909091	-0.2	1.0	1.0	0.351351351351	0.101351351351	0.0398606811146
A8QNPF8ASC5VC	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	1	-0.466666666667	1.0	0.0	0.0	0.333333333333	1.0	0.0	-1.0	1.0	1.0	1.0	-0.0689655172414	0.101351351351	0.0398606811146
AVX3SWFMBEPMZ	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.745454545455	-0.0666666666667	0.906976744186	0.916666666667	0.4375	1.0	-0.2	0.333333333333	0.6	1.0	1.0	0.607843137255	0.101351351351	-0.0950006560819
A2BLIB4GCCK3J5	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.526315789474	-0.393939393939	0.4	0.1	0.214285714286	0.809523809524	-0.454545454545	-0.4	0.636363636364	1.0	0.5	-0.0111111111111	0.101351351351	-0.0950006560819
A340DZFTU1OSQQ	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	1	0.815789473684	1.0	0.875	0.833333333333	1.0	0.933333333333	1.0	1.0	0.809523809524	1.0	1.0	0.914209115282	0.101351351351	-0.0950006560819
A3G00Q5JV2BE5G	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	1	0.766666666667	0.172413793103	1.0	0.837837837838	0.767441860465	0.828571428571	0.677419354839	0.714285714286	0.818181818182	0.8	1.0	1.27850877193	0.101351351351	-0.0950006560819
AKLV0WIZZ356X	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	1	0.944444444444	0.714285714286	1.0	0.92	1.0	1.0	0.6	1.0	1.0	1.0	1.0	1.41319444444	0.101351351351	-0.0950006560819
A167HNWLG22UFD	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.243243243243	-0.173913043478	-0.755102040816	0.666666666667	-0.487179487179	0.310344827586	0.4	0.285714285714	0.142857142857	0.157894736842	-0.368421052632	-0.154255319149	0.101351351351	-0.0950006560819
A1CUTEZJIWM0UU	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.72972972973	0.166666666667	-0.142857142857	1.0	0.636363636364	0.454545454545	0.333333333333	0.0	1.0	-0.25	-1.0	-0.280991735537	0.101351351351	-0.0950006560819
A4J4GGMKJ68L0	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-1.0	-0.6	1.0	0.52	0.515151515152	0.714285714286	-0.4	-0.666666666667	1.0	1.0	1.0	0.229885057471	0.101351351351	-0.0950006560819
A1SCPXEIA8EYT5	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	1	0.6	0.0	1.0	0.0	-1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.13333333333	0.101351351351	-0.0950006560819
A21753FQKCM5DQ	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.40206185567	0.35	0.478260869565	-0.2	0.6	0.481481481481	0.2	-0.230769230769	-0.454545454545	0.6	0.857142857143	0.176829268293	0.101351351351	-0.0950006560819
ARJCTIBIT3OJ8	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.545454545455	0.692307692308	0.882352941176	1.0	0.333333333333	1.0	0.5	-0.333333333333	1.0	1.0	1.0	0.679611650485	0.101351351351	-0.0950006560819
A646R8SV0S04Y	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.866666666667	0.307692307692	0.5	0.909090909091	0.714285714286	0.583333333333	0.8	1.0	1.0	0.8	0.857142857143	0.392307692308	0.101351351351	-0.0950006560819
A2QD7QFGCUNF5N	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.512195121951	-0.333333333333	0.304347826087	0.611111111111	0.135135135135	0.416666666667	-0.266666666667	-0.176470588235	0.5	0.777777777778	0.647058823529	0.14247311828	0.101351351351	-0.0950006560819
A1IA4CST74I1Q8	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.75	-0.733333333333	0.571428571429	0.666666666667	0.0909090909091	0.904761904762	0.0	-0.666666666667	0.0909090909091	1.0	0.857142857143	0.0155642023346	0.101351351351	-0.0950006560819
A2ENYOW9BFZWZ8	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	1	0.882352941176	0.111111111111	1.0	0.75	1.0	1.0	-0.142857142857	-0.333333333333	1.0	1.0	-1.0	1.15730337079	0.101351351351	-0.0950006560819
AR7DGMRC1N0AV	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.301587301587	0.0	0.68	1.0	0.636363636364	0.0	0.0909090909091	0.0909090909091	-0.2	1.0	1.0	0.351351351351	0.101351351351	-0.0950006560819
A9QYAH5BONH1W	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.641379310345	-0.723076923077	-0.88679245283	0.51724137931	-1.0	-0.8	-0.935483870968	-0.818181818182	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.101351351351	-0.0950006560819
A2WCDQDLMC6J72	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	1	0.263157894737	0.666666666667	1.0	1.0	0.428571428571	1.0	0.0	0.0	-1.0	1.0	0.5	0.803278688525	0.101351351351	-0.0950006560819
A3GK90X2QOFR53	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	0	-0.724137931034	-0.428571428571	0.794871794872	0.724137931034	0.357142857143	0.8	-0.142857142857	-0.666666666667	0.714285714286	0.111111111111	-0.764705882353	0.030534351145	0.101351351351	-0.0950006560819
A2N701P8CHDKTT	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	0.0	-0.5	-0.777777777778	0.333333333333	0.0	1.0	-1.0	1.0	0.0	-1.0	1.0	-0.0909090909091	0.101351351351	0.704728950404
A2QD7QFGCUNF5N	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	-0.512195121951	-0.333333333333	0.304347826087	0.611111111111	0.135135135135	0.416666666667	-0.266666666667	-0.176470588235	0.5	0.777777777778	0.647058823529	0.14247311828	0.101351351351	0.704728950404
A2RMJNF6IPI42F	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	0	0.714285714286	0.857142857143	0.6	-0.333333333333	-1.0	-0.833333333333	-1.0	0.2	0.5	1.0	0.6	0.227722772277	0.101351351351	0.704728950404
A340DZFTU1OSQQ	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	0.815789473684	1.0	0.875	0.833333333333	1.0	0.933333333333	1.0	1.0	0.809523809524	1.0	1.0	0.914209115282	0.101351351351	0.704728950404
A646R8SV0S04Y	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	-0.866666666667	0.307692307692	0.5	0.909090909091	0.714285714286	0.583333333333	0.8	1.0	1.0	0.8	0.857142857143	0.392307692308	0.101351351351	0.704728950404
A2BLIB4GCCK3J5	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	-0.526315789474	-0.393939393939	0.4	0.1	0.214285714286	0.809523809524	-0.454545454545	-0.4	0.636363636364	1.0	0.5	-0.0111111111111	0.101351351351	0.704728950404
A167HNWLG22UFD	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	0	-0.243243243243	-0.173913043478	-0.755102040816	0.666666666667	-0.487179487179	0.310344827586	0.4	0.285714285714	0.142857142857	0.157894736842	-0.368421052632	-0.154255319149	0.101351351351	0.704728950404
A3G00Q5JV2BE5G	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	0.766666666667	0.172413793103	1.0	0.837837837838	0.767441860465	0.828571428571	0.677419354839	0.714285714286	0.818181818182	0.8	1.0	1.27850877193	0.101351351351	0.704728950404
A4J4GGMKJ68L0	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	0	-1.0	-0.6	1.0	0.52	0.515151515152	0.714285714286	-0.4	-0.666666666667	1.0	1.0	1.0	0.229885057471	0.101351351351	0.704728950404
AKLV0WIZZ356X	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	0.944444444444	0.714285714286	1.0	0.92	1.0	1.0	0.6	1.0	1.0	1.0	1.0	1.41319444444	0.101351351351	0.704728950404
A21753FQKCM5DQ	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	0	-0.40206185567	0.35	0.478260869565	-0.2	0.6	0.481481481481	0.2	-0.230769230769	-0.454545454545	0.6	0.857142857143	0.176829268293	0.101351351351	0.704728950404
AVX3SWFMBEPMZ	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	-0.745454545455	-0.0666666666667	0.906976744186	0.916666666667	0.4375	1.0	-0.2	0.333333333333	0.6	1.0	1.0	0.607843137255	0.101351351351	0.704728950404
A1IA4CST74I1Q8	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	-0.75	-0.733333333333	0.571428571429	0.666666666667	0.0909090909091	0.904761904762	0.0	-0.666666666667	0.0909090909091	1.0	0.857142857143	0.0155642023346	0.101351351351	0.704728950404
A3OQAXU3STYCI9	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	-0.36	1.0	0.777777777778	1.0	0.9	1.0	1.0	1.0	1.0	1.0	0.777777777778	1.50675675676	0.101351351351	0.704728950404
A3GK90X2QOFR53	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	-0.724137931034	-0.428571428571	0.794871794872	0.724137931034	0.357142857143	0.8	-0.142857142857	-0.666666666667	0.714285714286	0.111111111111	-0.764705882353	0.030534351145	0.101351351351	0.704728950404
A9QYAH5BONH1W	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	0	-0.641379310345	-0.723076923077	-0.88679245283	0.51724137931	-1.0	-0.8	-0.935483870968	-0.818181818182	-0.047619047619	-0.578947368421	-1.0	-1.20770877944	0.101351351351	0.704728950404
AR7DGMRC1N0AV	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	-0.301587301587	0.0	0.68	1.0	0.636363636364	0.0	0.0909090909091	0.0909090909091	-0.2	1.0	1.0	0.351351351351	0.101351351351	0.704728950404
ARJCTIBIT3OJ8	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	-0.545454545455	0.692307692308	0.882352941176	1.0	0.333333333333	1.0	0.5	-0.333333333333	1.0	1.0	1.0	0.679611650485	0.101351351351	0.704728950404
ADJ9I7ZBFYFH7	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	1	0.714285714286	0.411764705882	0.571428571429	0.777777777778	0.75	0.777777777778	-0.5	1.0	1.0	1.0	0.5	1.11304347826	0.101351351351	0.704728950404
A2BLIB4GCCK3J5	com.omgpop.dstfree	READ_PHONE_STATE	INTERNAL	0	-0.526315789474	-0.393939393939	0.4	0.1	0.214285714286	0.809523809524	-0.454545454545	-0.4	0.636363636364	1.0	0.5	-0.0111111111111	-0.535211267606	-0.0950006560819
A1IA4CST74I1Q8	com.omgpop.dstfree	READ_PHONE_STATE	INTERNAL	0	-0.75	-0.733333333333	0.571428571429	0.666666666667	0.0909090909091	0.904761904762	0.0	-0.666666666667	0.0909090909091	1.0	0.857142857143	0.0155642023346	-0.535211267606	-0.0950006560819
A3G00Q5JV2BE5G	com.omgpop.dstfree	READ_PHONE_STATE	INTERNAL	1	0.766666666667	0.172413793103	1.0	0.837837837838	0.767441860465	0.828571428571	0.677419354839	0.714285714286	0.818181818182	0.8	1.0	1.27850877193	-0.535211267606	-0.0950006560819
A4J4GGMKJ68L0	com.omgpop.dstfree	READ_PHONE_STATE	INTERNAL	0	-1.0	-0.6	1.0	0.52	0.515151515152	0.714285714286	-0.4	-0.666666666667	1.0	1.0	1.0	0.229885057471	-0.535211267606	-0.0950006560819
A646R8SV0S04Y	com.omgpop.dstfree	READ_PHONE_STATE	INTERNAL	0	-0.866666666667	0.307692307692	0.5	0.909090909091	0.714285714286	0.583333333333	0.8	1.0	1.0	0.8	0.857142857143	0.392307692308	-0.535211267606	-0.0950006560819
A2KD1OZMH8ERI7	com.omgpop.dstfree	READ_PHONE_STATE	INTERNAL	0	-0.2	1.0	1.0	1.0	0.25	1.0	0.0	1.0	1.0	1.0	1.0	1.38181818182	-0.535211267606	-0.0950006560819
AVX3SWFMBEPMZ	com.omgpop.dstfree	READ_PHONE_STATE	INTERNAL	0	-0.745454545455	-0.0666666666667	0.906976744186	0.916666666667	0.4375	1.0	-0.2	0.333333333333	0.6	1.0	1.0	0.607843137255	-0.535211267606	-0.0950006560819
A3HLCR4YCHJWBI	com.omgpop.dstfree	READ_PHONE_STATE	INTERNAL	1	0.939393939394	1.0	0.925925925926	1.0	0.913043478261	0.714285714286	1.0	1.0	1.0	1.0	1.0	1.28301886792	-0.535211267606	-0.0950006560819
AKLV0WIZZ356X	com.omgpop.dstfree	READ_PHONE_STATE	INTERNAL	1	0.944444444444	0.714285714286	1.0	0.92	1.0	1.0	0.6	1.0	1.0	1.0	1.0	1.41319444444	-0.535211267606	-0.0950006560819
A21753FQKCM5DQ	com.omgpop.dstfree	READ_PHONE_STATE	INTERNAL	1	-0.40206185567	0.35	0.478260869565	-0.2	0.6	0.481481481481	0.2	-0.230769230769	-0.454545454545	0.6	0.857142857143	0.176829268293	-0.535211267606	-0.0950006560819
